ticket_id,customer_id,employee_id,ticket_type,priority,channel,region,created_date,resolved_date,resolution_hours,first_response_minutes,satisfaction_score,escalated,reopened,sla_breached,status,ticket_cost
TICK-2025-012548,CUST-12955,EMP-0327,Data Sync Issue,Low,Chat,Asia-Pacific,2025-05-21 02:45:04,2025-05-22 13:36:40,34.86,38,3.3,True,True,False,Closed,772.9
TICK-2024-012549,CUST-02882,EMP-0176,Integration Support,Medium,Phone,Asia-Pacific,2024-12-30 08:13:49,2025-01-01 18:18:37,58.08,48,3.0,False,False,True,Closed,1632.0
TICK-2025-012550,CUST-04564,EMP-0364,Integration Support,Medium,Email,South America,2025-06-16 17:37:48,2025-06-17 15:23:24,21.76,38,3.7,False,True,False,Closed,675.2
TICK-2024-012551,CUST-05664,EMP-0333,Payment Issue,Medium,Web Portal,North America,2024-09-22 18:18:33,2024-09-22 21:30:33,3.2,34,5.0,False,False,False,Closed,130.0
TICK-2025-012552,CUST-06487,EMP-0327,Data Sync Issue,Medium,Email,Asia-Pacific,2025-10-13 05:59:27,2025-10-14 03:12:03,21.21,61,4.1,False,False,False,Closed,388.15
TICK-2025-012553,CUST-11968,EMP-0391,Feature Request,Medium,Chat,Europe,2025-07-19 12:51:04,2025-07-20 00:28:52,11.63,45,5.0,False,False,False,Closed,330.75
TICK-2024-012554,CUST-01254,EMP-0153,Bug Report,Medium,Phone,Europe,2024-03-31 21:38:22,2024-04-01 10:57:34,13.32,1,4.2,False,False,False,Closed,356.4
TICK-2025-012555,CUST-13084,EMP-0310,Login Issue,Medium,Chat,Europe,2025-12-15 15:03:32,2025-12-15 17:20:20,2.28,32,4.8,False,False,False,Closed,65.6
TICK-2025-012556,CUST-04678,EMP-0398,Performance Issue,Medium,Phone,Asia-Pacific,2025-04-17 12:33:04,2025-04-19 03:58:16,39.42,60,4.0,False,False,True,Closed,1105.5
TICK-2025-012557,CUST-08288,EMP-0344,Performance Issue,Critical,Phone,North America,2025-02-28 20:26:23,2025-03-01 05:20:23,8.9,4,3.7,False,False,True,Closed,442.5
TICK-2025-012558,CUST-11170,EMP-0263,Feature Request,High,Web Portal,Europe,2025-01-08 16:08:15,2025-01-09 01:22:03,9.23,30,3.7,False,False,True,Closed,270.75
TICK-2024-012559,CUST-11473,EMP-0021,Integration Support,Medium,Chat,Asia-Pacific,2024-08-14 18:48:21,2024-08-20 05:17:45,130.49,36,2.0,True,False,True,Closed,2257.35
TICK-2025-012560,CUST-01904,EMP-0038,Performance Issue,Critical,Chat,North America,2025-06-15 09:51:01,2025-06-15 15:57:01,6.1,4,3.0,True,False,True,Closed,462.0
TICK-2025-012561,CUST-01317,EMP-0335,Integration Support,Critical,Chat,Europe,2025-01-17 08:01:44,2025-01-18 00:02:20,16.01,8,2.8,True,False,True,Closed,640.15
TICK-2024-012562,CUST-06610,EMP-0049,Performance Issue,Low,Chat,Asia-Pacific,2024-06-15 08:45:08,2024-06-17 05:49:20,45.07,23,3.3,True,False,False,Closed,916.05
TICK-2025-012563,CUST-04539,EMP-0289,Feature Request,Medium,Chat,Europe,2025-05-04 14:41:16,2025-05-05 04:58:40,14.29,60,4.8,False,False,False,Closed,254.35
TICK-2025-012564,CUST-07513,EMP-0268,Performance Issue,Medium,Email,Asia-Pacific,2025-07-25 00:21:28,2025-07-25 19:20:16,18.98,52,4.6,False,False,False,Closed,404.7
TICK-2025-012565,CUST-00483,EMP-0309,Performance Issue,High,Email,Europe,2025-03-11 21:28:48,2025-03-12 09:07:48,11.65,31,4.1,False,False,True,Closed,294.75
TICK-2024-012566,CUST-00471,EMP-0035,Login Issue,High,Phone,Asia-Pacific,2024-11-14 11:40:27,2024-11-14 14:37:27,2.95,24,4.4,True,False,False,Closed,184.25
TICK-2025-012567,CUST-10970,EMP-0396,Performance Issue,Medium,Web Portal,South America,2025-09-25 22:01:49,2025-09-27 02:10:13,28.14,63,3.2,False,False,True,Closed,682.8
TICK-2024-012568,CUST-02907,EMP-0138,Login Issue,Critical,Chat,Europe,2024-04-29 22:37:15,2024-04-30 01:57:39,3.34,11,4.2,False,False,True,Closed,186.8
TICK-2024-012569,CUST-07855,EMP-0355,Performance Issue,Low,Chat,Asia-Pacific,2024-03-15 17:21:48,2024-03-17 07:51:12,38.49,90,4.4,False,False,False,Closed,697.35
TICK-2024-012570,CUST-03883,EMP-0378,Login Issue,Medium,Web Portal,Europe,2024-05-21 14:00:29,2024-05-21 15:46:14,1.76,30,4.2,False,False,False,Closed,55.25
TICK-2025-012571,CUST-03485,EMP-0276,Payment Issue,High,Phone,South America,2025-04-09 23:01:56,2025-04-10 03:20:32,4.31,35,4.4,False,False,False,Closed,114.65
TICK-2025-012572,CUST-01900,EMP-0396,Account Management,Low,Chat,Europe,2025-06-18 14:48:11,2025-06-19 05:47:35,14.99,37,3.6,False,True,False,Closed,394.8
TICK-2024-012573,CUST-10446,EMP-0042,Data Sync Issue,Medium,Chat,North America,2024-06-28 09:31:36,2024-06-29 02:02:12,16.51,57,4.3,False,False,False,Closed,317.65
TICK-2025-012574,CUST-05635,EMP-0169,Data Sync Issue,High,Phone,North America,2025-06-05 23:50:09,2025-06-06 08:56:09,9.1,12,3.3,False,False,True,Closed,252.0
TICK-2025-012575,CUST-04807,EMP-0303,Integration Support,High,Chat,Asia-Pacific,2025-07-03 05:21:38,2025-07-05 10:40:50,53.32,21,2.4,True,False,True,Closed,1633.0
TICK-2025-012576,CUST-08168,EMP-0277,Data Sync Issue,High,Phone,Asia-Pacific,2025-11-02 07:59:10,2025-11-02 23:09:58,15.18,25,3.4,False,False,True,Closed,297.7
TICK-2024-012577,CUST-11865,EMP-0052,Bug Report,Medium,Email,Europe,2024-03-19 19:13:39,2024-03-20 20:26:24,25.21,32,3.2,False,False,True,Closed,594.25
TICK-2025-012578,CUST-03578,EMP-0146,Feature Request,Medium,Email,Asia-Pacific,2025-01-29 16:43:26,2025-01-30 03:11:56,10.48,38,4.4,False,False,False,Closed,249.5
TICK-2024-012579,CUST-05090,EMP-0248,Data Sync Issue,Low,Email,Europe,2024-02-15 05:08:09,2024-02-15 22:38:45,17.51,70,4.9,False,False,False,Closed,420.2
TICK-2025-012580,CUST-13182,EMP-0338,Performance Issue,Critical,Email,Europe,2025-07-28 06:56:30,2025-07-28 16:30:42,9.57,6,4.5,False,False,True,Closed,459.25
TICK-2025-012581,CUST-08267,EMP-0168,Bug Report,Critical,Chat,Asia-Pacific,2025-08-27 13:22:24,2025-08-27 23:38:54,10.28,8,3.4,False,False,True,Closed,395.5
TICK-2024-012582,CUST-09384,EMP-0278,Integration Support,Low,Chat,North America,2024-01-09 06:15:07,2024-01-10 14:19:55,32.08,43,3.9,False,False,False,Closed,821.6
TICK-2024-012583,CUST-12490,EMP-0076,Login Issue,High,Email,North America,2024-06-04 16:28:13,2024-06-04 20:42:37,4.24,20,4.4,False,False,False,Closed,104.8
TICK-2024-012584,CUST-02899,EMP-0186,Feature Request,Medium,Email,Asia-Pacific,2024-02-23 03:16:33,2024-02-23 17:14:09,13.96,21,4.8,False,False,False,Closed,319.2
TICK-2025-012585,CUST-12922,EMP-0359,Performance Issue,High,Web Portal,Europe,2025-11-04 12:05:07,2025-11-05 09:12:19,21.12,44,4.0,False,False,True,Closed,436.8
TICK-2024-012586,CUST-05137,EMP-0234,Performance Issue,Medium,Phone,Asia-Pacific,2024-02-28 16:32:34,2024-02-29 10:08:34,17.6,9,5.0,False,False,False,Closed,560.0
TICK-2024-012587,CUST-12667,EMP-0004,Bug Report,Low,Web Portal,North America,2024-06-11 09:05:00,2024-06-12 16:03:30,30.98,50,4.1,False,False,False,Closed,709.5
TICK-2024-012588,CUST-09461,EMP-0368,Login Issue,Medium,Web Portal,South America,2024-01-10 12:42:28,2024-01-10 17:26:16,4.73,79,4.4,False,False,False,Closed,90.95
TICK-2024-012589,CUST-09317,EMP-0139,Login Issue,Low,Email,Asia-Pacific,2024-01-26 18:09:00,2024-01-27 00:06:00,5.95,48,4.2,False,False,False,Closed,139.0
TICK-2025-012590,CUST-03990,EMP-0191,Payment Issue,Medium,Chat,Europe,2025-07-25 17:15:55,2025-07-25 22:49:31,5.56,50,4.2,False,False,False,Closed,189.0
TICK-2024-012591,CUST-02221,EMP-0109,Performance Issue,High,Chat,North America,2024-03-07 11:16:24,2024-03-08 01:02:36,13.77,13,2.1,True,True,True,Closed,644.25
TICK-2024-012592,CUST-12733,EMP-0041,Data Sync Issue,High,Phone,Europe,2024-08-20 09:44:57,2024-08-20 19:02:57,9.3,44,2.6,False,True,True,Closed,316.0
TICK-2025-012593,CUST-11543,EMP-0115,Payment Issue,High,Phone,Europe,2025-06-03 12:59:08,2025-06-03 19:34:32,6.59,34,4.2,False,False,False,Closed,148.85
TICK-2024-012594,CUST-04543,EMP-0104,Performance Issue,Medium,Email,Europe,2024-07-14 02:15:06,2024-07-15 13:03:42,34.81,28,2.2,False,True,True,Closed,876.2
TICK-2025-012595,CUST-02833,EMP-0198,Integration Support,Medium,Email,Asia-Pacific,2025-04-09 15:54:54,2025-04-11 11:39:54,43.75,61,3.3,True,False,True,Closed,1393.75
TICK-2024-012596,CUST-08059,EMP-0037,Bug Report,High,Email,South America,2024-09-12 04:11:58,2024-09-12 15:13:46,11.03,14,3.1,True,False,True,Closed,375.45
TICK-2024-012597,CUST-05201,EMP-0364,Integration Support,Medium,Web Portal,North America,2024-04-19 10:53:12,2024-04-20 18:09:24,31.27,91,3.4,False,False,True,Closed,805.4
TICK-2025-012598,CUST-03525,EMP-0098,Bug Report,Medium,Web Portal,North America,2025-03-11 08:35:14,2025-03-12 05:22:38,20.79,43,4.8,False,False,False,Closed,505.8
TICK-2024-012599,CUST-09569,EMP-0206,Payment Issue,Critical,Phone,North America,2024-04-21 19:08:07,2024-04-21 19:51:19,0.72,6,3.6,False,False,False,Closed,160.8
TICK-2024-012600,CUST-07799,EMP-0372,Bug Report,Medium,Web Portal,Europe,2024-05-05 12:30:13,2024-05-06 18:35:01,30.08,21,3.0,False,False,True,Closed,541.2
TICK-2025-012601,CUST-10117,EMP-0273,Bug Report,Critical,Email,North America,2025-09-26 17:53:20,2025-09-26 22:31:44,4.64,15,3.9,False,False,True,Closed,282.8
TICK-2024-012602,CUST-00463,EMP-0126,Feature Request,High,Email,Asia-Pacific,2024-03-31 03:45:22,2024-03-31 13:28:34,9.72,25,3.6,False,True,True,Closed,245.8
TICK-2025-012603,CUST-07426,EMP-0278,Integration Support,Medium,Chat,North America,2025-04-28 02:04:17,2025-04-30 14:27:41,60.39,43,2.7,False,False,True,Closed,1387.8
TICK-2024-012604,CUST-11941,EMP-0074,Integration Support,Low,Email,North America,2024-04-21 08:06:47,2024-04-23 22:14:35,62.13,28,2.8,True,True,False,Closed,1602.6
TICK-2024-012605,CUST-11302,EMP-0297,Feature Request,Low,Phone,Asia-Pacific,2024-02-15 10:05:19,2024-02-16 11:17:55,25.21,34,3.9,False,False,False,Closed,544.2
TICK-2025-012606,CUST-02057,EMP-0336,Payment Issue,Critical,Email,Asia-Pacific,2025-11-08 15:48:31,2025-11-08 19:02:19,3.23,11,3.9,False,False,True,Closed,230.75
TICK-2025-012607,CUST-00319,EMP-0186,Login Issue,Low,Web Portal,Europe,2025-03-30 22:04:28,2025-03-30 23:31:28,1.45,71,4.5,False,False,False,Closed,49.0
TICK-2025-012608,CUST-03788,EMP-0103,Login Issue,Medium,Phone,North America,2025-04-11 20:38:05,2025-04-11 23:37:29,2.99,31,4.6,False,False,False,Closed,64.85
TICK-2024-012609,CUST-12518,EMP-0317,Payment Issue,High,Phone,North America,2024-04-16 08:50:53,2024-04-16 16:52:41,8.03,11,4.0,False,False,True,Closed,170.45
TICK-2024-012610,CUST-08318,EMP-0092,Bug Report,High,Chat,Europe,2024-10-15 02:29:29,2024-10-15 15:03:05,12.56,21,3.5,False,False,True,Closed,341.2
TICK-2025-012611,CUST-13112,EMP-0383,Data Sync Issue,Medium,Email,Asia-Pacific,2025-01-27 10:21:19,2025-01-28 06:15:55,19.91,61,4.6,False,False,False,Closed,468.2
TICK-2025-012612,CUST-11163,EMP-0114,Bug Report,Critical,Chat,Europe,2025-10-22 04:52:07,2025-10-22 08:28:43,3.61,1,3.7,False,False,True,Closed,244.15
TICK-2025-012613,CUST-00551,EMP-0040,Integration Support,Critical,Email,Europe,2025-09-04 18:47:47,2025-09-05 04:42:59,9.92,7,3.6,False,False,True,Closed,478.4
TICK-2025-012614,CUST-04937,EMP-0377,Data Sync Issue,High,Phone,Asia-Pacific,2025-11-05 09:29:06,2025-11-06 01:30:18,16.02,12,3.2,False,True,True,Closed,370.3
TICK-2024-012615,CUST-07189,EMP-0130,Performance Issue,Low,Email,Asia-Pacific,2024-12-01 23:11:27,2024-12-03 10:50:27,35.65,23,3.9,False,False,False,Closed,833.0
TICK-2024-012616,CUST-09826,EMP-0244,Payment Issue,Medium,Phone,Asia-Pacific,2024-12-16 17:01:53,2024-12-16 21:42:05,4.67,56,4.5,True,False,False,Closed,286.75
TICK-2024-012617,CUST-01699,EMP-0029,Login Issue,Low,Phone,Asia-Pacific,2024-11-12 07:19:59,2024-11-12 11:03:11,3.72,50,4.3,False,False,False,Closed,75.8
TICK-2025-012618,CUST-06374,EMP-0365,Performance Issue,High,Email,South America,2025-06-09 20:39:35,2025-06-11 06:35:05,33.92,10,3.2,True,False,True,Closed,748.88
TICK-2024-012619,CUST-13231,EMP-0139,Bug Report,Medium,Email,Asia-Pacific,2024-03-28 21:26:44,2024-03-29 11:26:44,14.0,39,4.2,False,False,False,Closed,370.0
TICK-2025-012620,CUST-00295,EMP-0298,Performance Issue,Medium,Phone,Asia-Pacific,2025-11-22 01:44:58,2025-11-23 03:14:22,25.49,43,2.3,True,False,True,Closed,622.35
TICK-2025-012621,CUST-06434,EMP-0129,Bug Report,Low,Chat,North America,2025-02-21 14:55:35,2025-02-22 11:28:35,20.55,53,5.0,False,False,False,Closed,603.75
TICK-2024-012622,CUST-11865,EMP-0205,Account Management,High,Email,Europe,2024-11-20 07:10:39,2024-11-20 09:26:15,2.26,19,4.1,False,False,False,Closed,80.2
TICK-2025-012623,CUST-00041,EMP-0183,Login Issue,Critical,Chat,Asia-Pacific,2025-08-11 06:31:09,2025-08-11 08:02:39,1.52,4,5.0,False,False,False,Closed,150.5
TICK-2024-012624,CUST-11883,EMP-0296,Feature Request,High,Chat,Asia-Pacific,2024-09-13 12:59:09,2024-09-14 07:33:39,18.57,11,3.9,False,False,True,Closed,318.62
TICK-2024-012625,CUST-12772,EMP-0186,Account Management,Medium,Web Portal,North America,2024-12-03 09:45:57,2024-12-03 17:38:09,7.87,32,4.4,False,False,False,Closed,192.4
TICK-2025-012626,CUST-11059,EMP-0217,Bug Report,Low,Email,North America,2025-03-30 14:45:43,2025-03-31 13:52:55,23.12,66,4.4,False,False,False,Closed,668.0
TICK-2025-012627,CUST-08105,EMP-0379,Payment Issue,Critical,Web Portal,Europe,2025-08-13 07:14:13,2025-08-13 12:37:37,5.39,1,3.3,False,False,True,Closed,284.75
TICK-2024-012628,CUST-09900,EMP-0242,Performance Issue,Low,Chat,South America,2024-05-01 15:23:31,2024-05-02 02:49:19,11.43,80,4.6,False,False,False,Closed,348.6
TICK-2024-012629,CUST-09601,EMP-0140,Integration Support,High,Web Portal,Europe,2024-01-13 13:44:46,2024-01-16 05:12:58,63.47,23,1.6,True,False,True,Closed,1569.4
TICK-2025-012630,CUST-05788,EMP-0324,Performance Issue,Low,Chat,North America,2025-11-02 17:20:04,2025-11-03 14:20:04,21.0,49,5.0,False,False,False,Closed,540.0
TICK-2024-012631,CUST-00436,EMP-0110,Data Sync Issue,Low,Chat,Europe,2024-10-02 00:49:55,2024-10-02 15:18:43,14.48,33,4.6,False,False,False,Closed,359.6
TICK-2024-012632,CUST-10202,EMP-0398,Data Sync Issue,Medium,Email,Europe,2024-09-22 04:37:20,2024-09-22 16:48:44,12.19,6,4.1,False,False,False,Closed,374.75
TICK-2024-012633,CUST-04343,EMP-0098,Data Sync Issue,Medium,Chat,Asia-Pacific,2024-07-12 12:46:06,2024-07-12 22:35:54,9.83,56,4.4,False,False,False,Closed,266.6
TICK-2025-012634,CUST-02663,EMP-0284,Bug Report,Medium,Chat,Asia-Pacific,2025-06-17 03:52:41,2025-06-18 02:16:41,22.4,44,4.3,False,False,False,Closed,538.0
TICK-2025-012635,CUST-03657,EMP-0043,Feature Request,Medium,Email,Europe,2025-03-24 09:07:48,2025-03-24 15:02:24,5.91,34,4.4,False,False,False,Closed,128.65
TICK-2025-012636,CUST-05469,EMP-0126,Integration Support,Critical,Chat,Europe,2025-08-04 18:44:44,2025-08-05 23:27:20,28.71,11,3.3,False,False,True,Closed,710.65
TICK-2025-012637,CUST-07400,EMP-0228,Data Sync Issue,Medium,Chat,North America,2025-03-10 03:58:25,2025-03-11 02:18:13,22.33,43,3.7,False,True,False,Closed,464.95
TICK-2024-012638,CUST-04146,EMP-0298,Integration Support,High,Web Portal,Europe,2024-09-12 11:58:25,2024-09-16 09:08:37,93.17,27,2.0,True,False,True,Closed,1697.55
TICK-2025-012639,CUST-13200,EMP-0313,Performance Issue,Medium,Phone,Asia-Pacific,2025-02-16 10:06:02,2025-02-17 14:09:02,28.05,58,3.0,False,True,True,Closed,741.0
TICK-2025-012640,CUST-02087,EMP-0213,Performance Issue,High,Chat,Europe,2025-03-23 09:09:42,2025-03-24 15:49:54,30.67,32,3.5,False,False,True,Closed,580.05
TICK-2025-012641,CUST-06755,EMP-0303,Integration Support,Low,Phone,Europe,2025-09-15 19:47:22,2025-09-16 20:53:58,25.11,47,4.2,False,False,False,Closed,807.75
TICK-2025-012642,CUST-07815,EMP-0127,Bug Report,Medium,Phone,Asia-Pacific,2025-09-09 11:08:27,2025-09-10 16:00:12,28.86,74,3.1,True,False,True,Closed,787.25
TICK-2025-012643,CUST-02107,EMP-0150,Performance Issue,Critical,Web Portal,Europe,2025-01-24 05:16:58,2025-01-24 20:52:22,15.59,4,3.5,True,False,True,Closed,729.75
TICK-2024-012644,CUST-08288,EMP-0235,Performance Issue,Low,Chat,North America,2024-07-08 13:46:16,2024-07-08 22:41:28,8.92,57,5.0,False,False,False,Closed,343.0
TICK-2024-012645,CUST-06793,EMP-0358,Performance Issue,Medium,Email,Europe,2024-05-28 06:09:26,2024-05-29 00:18:26,18.15,75,5.0,False,False,False,Closed,573.75
TICK-2025-012646,CUST-11323,EMP-0379,Data Sync Issue,High,Email,Europe,2025-12-12 20:31:47,2025-12-13 02:28:11,5.94,18,4.7,False,False,False,Closed,218.5
TICK-2024-012647,CUST-08683,EMP-0193,Performance Issue,Medium,Web Portal,Europe,2024-02-21 23:16:46,2024-02-23 00:07:46,24.85,34,2.6,True,False,True,Closed,737.0
TICK-2024-012648,CUST-05908,EMP-0056,Payment Issue,Critical,Email,Europe,2024-01-10 10:54:21,2024-01-10 11:24:21,0.5,10,4.2,False,False,False,Closed,160.0
TICK-2024-012649,CUST-05068,EMP-0048,Data Sync Issue,Medium,Email,Asia-Pacific,2024-07-25 21:17:25,2024-07-26 16:07:13,18.83,80,3.8,False,True,False,Closed,412.45
TICK-2025-012650,CUST-10679,EMP-0137,Login Issue,High,Web Portal,North America,2025-04-09 08:21:26,2025-04-09 10:19:56,1.98,27,4.8,False,False,False,Closed,59.5
TICK-2024-012651,CUST-11440,EMP-0069,Data Sync Issue,Medium,Chat,Asia-Pacific,2024-05-18 16:16:45,2024-05-19 08:04:45,15.8,41,4.7,False,False,False,Closed,307.0
TICK-2024-012652,CUST-06545,EMP-0011,Feature Request,Low,Email,Europe,2024-07-09 16:20:39,2024-07-10 08:01:09,15.67,37,4.9,False,False,False,Closed,431.88
TICK-2025-012653,CUST-06062,EMP-0388,Feature Request,Medium,Chat,North America,2025-10-03 20:13:13,2025-10-04 22:28:13,26.25,22,3.2,False,False,True,Closed,433.75
TICK-2024-012654,CUST-08866,EMP-0138,Feature Request,High,Email,Europe,2024-02-05 14:38:00,2024-02-05 17:46:24,3.14,35,4.9,False,False,False,Closed,102.8
TICK-2025-012655,CUST-06308,EMP-0166,Integration Support,Low,Web Portal,Asia-Pacific,2025-10-17 15:06:18,2025-10-20 04:37:30,61.52,30,3.6,False,False,False,Closed,1718.0
TICK-2025-012656,CUST-08135,EMP-0022,Integration Support,Low,Chat,Europe,2025-06-30 23:17:35,2025-07-03 19:37:59,68.34,35,2.7,True,False,False,Closed,1666.8
TICK-2025-012657,CUST-08246,EMP-0207,Bug Report,Medium,Chat,Europe,2025-07-16 03:39:51,2025-07-16 19:05:03,15.42,71,4.7,False,False,False,Closed,475.5
TICK-2025-012658,CUST-06346,EMP-0072,Performance Issue,Critical,Chat,Europe,2025-06-21 21:16:17,2025-06-22 05:38:47,8.38,15,4.3,False,False,True,Closed,387.5
TICK-2025-012659,CUST-01015,EMP-0354,Login Issue,Low,Phone,Asia-Pacific,2025-12-19 04:06:44,2025-12-19 09:45:44,5.65,43,4.3,False,False,False,Closed,161.25
TICK-2024-012660,CUST-10135,EMP-0266,Bug Report,High,Phone,Europe,2024-01-28 02:22:49,2024-01-28 12:15:01,9.87,20,3.8,False,False,True,Pending,287.4
TICK-2025-012661,CUST-01905,EMP-0067,Performance Issue,High,Email,South America,2025-07-13 08:14:52,2025-07-13 19:55:04,11.67,19,3.6,False,False,True,Closed,353.4
TICK-2024-012662,CUST-10804,EMP-0003,Bug Report,Medium,Chat,Europe,2024-12-06 02:29:28,2024-12-06 21:49:16,19.33,52,4.4,False,False,False,Closed,476.6
TICK-2025-012663,CUST-00024,EMP-0078,Account Management,Medium,Chat,North America,2025-05-17 20:19:15,2025-05-18 06:04:51,9.76,55,4.2,False,False,False,Closed,230.2
TICK-2024-012664,CUST-03372,EMP-0237,Performance Issue,High,Web Portal,Asia-Pacific,2024-02-12 18:34:11,2024-02-13 09:44:59,15.18,42,3.9,False,False,True,Closed,347.7
TICK-2025-012665,CUST-07197,EMP-0029,Login Issue,Low,Web Portal,South America,2025-12-08 23:32:32,2025-12-09 04:48:44,5.27,26,4.5,False,False,False,Closed,99.05
TICK-2024-012666,CUST-05625,EMP-0102,Account Management,High,Chat,Asia-Pacific,2024-11-21 05:47:39,2024-11-21 14:51:51,9.07,43,3.8,False,False,True,Closed,171.05
TICK-2025-012667,CUST-00991,EMP-0185,Feature Request,High,Email,Europe,2025-08-05 04:07:03,2025-08-05 17:10:03,13.05,38,3.5,False,False,True,Closed,235.75
TICK-2025-012668,CUST-05068,EMP-0327,Integration Support,High,Phone,Asia-Pacific,2025-09-29 03:43:38,2025-10-01 05:17:14,49.56,18,2.4,True,False,True,Closed,1043.4
TICK-2025-012669,CUST-09660,EMP-0187,Payment Issue,Critical,Chat,Asia-Pacific,2025-02-08 11:27:45,2025-02-08 12:33:09,1.09,15,4.6,False,False,False,Closed,166.35
TICK-2024-012670,CUST-04955,EMP-0148,Feature Request,Medium,Chat,South America,2024-01-18 18:06:21,2024-01-19 10:23:36,16.29,61,4.7,False,False,False,Closed,284.31
TICK-2024-012671,CUST-06968,EMP-0024,Feature Request,Medium,Email,Europe,2024-03-28 14:54:31,2024-03-29 19:23:55,28.49,49,2.5,False,True,True,Closed,527.35
TICK-2025-012672,CUST-00841,EMP-0278,Integration Support,Medium,Email,North America,2025-03-28 18:44:25,2025-03-30 02:12:01,31.46,70,3.5,False,False,True,Closed,809.2
TICK-2024-012673,CUST-08012,EMP-0292,Performance Issue,Medium,Email,Asia-Pacific,2024-03-24 18:36:27,2024-03-25 17:49:39,23.22,45,4.2,False,False,False,Closed,584.4
TICK-2025-012674,CUST-05344,EMP-0115,Bug Report,Low,Phone,Asia-Pacific,2025-08-03 11:15:41,2025-08-06 01:44:29,62.48,11,3.2,False,False,False,Closed,1027.2
TICK-2024-012675,CUST-12196,EMP-0391,Login Issue,Critical,Chat,Europe,2024-11-03 18:24:05,2024-11-03 18:54:05,0.5,9,4.4,False,False,False,Closed,132.5
TICK-2025-012676,CUST-10195,EMP-0379,Bug Report,High,Web Portal,Asia-Pacific,2025-04-04 15:29:15,2025-04-04 20:20:51,4.86,7,4.6,False,False,False,Pending,211.5
TICK-2025-012677,CUST-04056,EMP-0201,Integration Support,Medium,Chat,Asia-Pacific,2025-05-16 00:19:22,2025-05-17 21:45:10,45.43,59,3.4,False,False,True,Closed,1315.75
TICK-2025-012678,CUST-05783,EMP-0058,Feature Request,High,Chat,Asia-Pacific,2025-05-08 06:38:45,2025-05-09 02:03:57,19.42,32,3.8,False,False,True,Closed,331.3
TICK-2024-012679,CUST-09799,EMP-0095,Payment Issue,Low,Email,Asia-Pacific,2024-07-01 07:40:49,2024-07-01 16:16:13,8.59,100,4.3,False,False,False,Closed,221.8
