customer_id,customer_name,customer_type,industry,country,region,contract_type,customer_size,join_date
CUST-04273,"Jenkins, Thompson and Huff",Mid Market,Retail,India,Asia-Pacific,Premium,Medium,2023-07-25 01:58:43
CUST-04274,"Carlson, Rogers and Mcconnell",Small Business,Finance,United States,North America,Premium,Small,2022-05-21 03:55:01
CUST-04275,Bush and Sons,Mid Market,Technology,India,Asia-Pacific,Premium,Medium,2024-04-08 21:56:01
CUST-04276,"Owens, Ward and Summers",Small Business,Manufacturing,France,Europe,Premium,Small,2021-03-27 06:36:02
CUST-04277,"Roman, Wiley and Wilson",Small Business,Logistics,Japan,Asia-Pacific,Premium,Medium,2020-05-23 12:46:04
CUST-04278,"Kirk, Madden and Thompson",Mid Market,Healthcare,United Kingdom,Europe,Basic,Medium,2022-02-04 06:41:22
CUST-04279,Powell PLC,Small Business,Education,Brazil,South America,Basic,Medium,2023-12-20 13:06:21
CUST-04280,"Hatfield, Marshall and Petersen",Small Business,Technology,United States,North America,Premium,Medium,2020-03-16 10:39:41
CUST-04281,Robertson Ltd,Mid Market,Finance,Canada,North America,Premium,Medium,2022-07-18 10:35:04
CUST-04282,Scott PLC,Small Business,Healthcare,Brazil,South America,Premium,Small,2020-04-28 11:31:58
CUST-04283,"Delacruz, Everett and Washington",Small Business,Telecommunications,Netherlands,Europe,Premium,Medium,2021-01-03 19:05:14
CUST-04284,"Wilson, Vargas and Jones",Small Business,Retail,Germany,Europe,Basic,Medium,2024-12-21 02:57:05
CUST-04285,Barnett LLC,Small Business,Education,Australia,Asia-Pacific,Premium,Small,2022-11-21 12:15:20
CUST-04286,Moreno Ltd,Mid Market,Healthcare,Canada,North America,Premium,Medium,2023-08-20 18:19:29
CUST-04287,Williams Ltd,Small Business,Finance,Germany,Europe,Premium,Medium,2021-04-28 11:51:10
CUST-04288,Davis and Sons,Small Business,Healthcare,Canada,North America,Basic,Medium,2022-09-28 05:40:16
CUST-04289,"Sharp, Ruiz and Lewis",Small Business,Healthcare,Japan,Asia-Pacific,Premium,Medium,2020-03-24 14:11:00
CUST-04290,"Riley, King and Collins",Small Business,Manufacturing,Australia,Asia-Pacific,Basic,Medium,2023-10-05 11:11:48
CUST-04291,"Atkins, Turner and Mack",Small Business,Logistics,Netherlands,Europe,Basic,Small,2021-09-02 11:51:35
CUST-04292,Brock-Schmidt,Small Business,Retail,Germany,Europe,Basic,Small,2020-01-19 06:19:31
CUST-04293,Bailey-Shannon,Small Business,Telecommunications,India,Asia-Pacific,Premium,Small,2024-09-20 04:11:12
CUST-04294,Alexander-Davis,Small Business,Manufacturing,France,Europe,Premium,Medium,2021-06-12 11:39:00
CUST-04295,Burton and Sons,Small Business,Manufacturing,Australia,Asia-Pacific,Basic,Medium,2022-01-08 15:09:27
CUST-04296,Chase-Perry,Small Business,Technology,Germany,Europe,Basic,Small,2023-06-21 21:10:04
CUST-04297,Brown Ltd,Small Business,Healthcare,Brazil,South America,Basic,Medium,2024-07-24 18:03:44
CUST-04298,"Watson, Jones and Thomas",Mid Market,Manufacturing,Japan,Asia-Pacific,Basic,Medium,2020-08-22 14:57:13
CUST-04299,Terry PLC,Mid Market,Retail,United Kingdom,Europe,Premium,Large,2020-08-10 16:10:27
CUST-04300,"Wilkinson, Smith and Mitchell",Small Business,Finance,United States,North America,Premium,Small,2022-05-22 11:15:14
CUST-04301,Costa-Terry,Small Business,Retail,France,Europe,Basic,Small,2020-01-10 01:52:50
CUST-04302,Gonzales-Guzman,Small Business,Logistics,India,Asia-Pacific,Basic,Small,2022-01-03 08:51:31
CUST-04303,"Davidson, Doyle and Robinson",Small Business,Education,Canada,North America,Premium,Small,2024-06-12 19:36:35
CUST-04304,"Smith, Serrano and Figueroa",Small Business,Education,Japan,Asia-Pacific,Premium,Small,2020-01-29 01:53:30
CUST-04305,Weiss LLC,Small Business,Finance,United States,North America,Basic,Medium,2023-03-27 18:51:41
CUST-04306,Riley-Hicks,Small Business,Telecommunications,India,Asia-Pacific,Basic,Medium,2023-08-24 00:36:55
CUST-04307,"Vazquez, Ferguson and Wright",Small Business,Retail,Germany,Europe,Basic,Medium,2020-09-08 00:19:33
CUST-04308,Steele Group,Small Business,Manufacturing,Germany,Europe,Premium,Medium,2023-11-20 01:53:54
CUST-04309,Clayton PLC,Small Business,Manufacturing,India,Asia-Pacific,Basic,Medium,2024-07-14 09:16:21
CUST-04310,"Orr, Lopez and Campbell",Mid Market,Telecommunications,United Kingdom,Europe,Basic,Medium,2020-01-20 22:41:31
CUST-04311,James Inc,Small Business,Technology,United States,North America,Basic,Small,2022-08-02 06:49:37
CUST-04312,"Sanders, Spencer and Gentry",Small Business,Retail,Japan,Asia-Pacific,Premium,Medium,2023-05-13 13:14:25
CUST-04313,Morgan-Rodriguez,Small Business,Telecommunications,United States,North America,Basic,Small,2023-08-22 02:02:37
CUST-04314,"Wall, Elliott and Reyes",Small Business,Education,Australia,Asia-Pacific,Basic,Small,2021-03-15 05:02:35
CUST-04315,"Jones, Scott and Lloyd",Mid Market,Healthcare,Brazil,South America,Basic,Large,2021-02-21 18:57:34
CUST-04316,"Adams, Vargas and Powell",Mid Market,Finance,Japan,Asia-Pacific,Premium,Large,2020-03-19 11:28:40
CUST-04317,"Buchanan, Smith and Stephenson",Small Business,Finance,Australia,Asia-Pacific,Basic,Small,2024-08-18 14:40:14
CUST-04318,Boyle-Harper,Mid Market,Retail,France,Europe,Basic,Medium,2021-03-10 07:29:14
CUST-04319,Lee-Stevens,Small Business,Healthcare,France,Europe,Premium,Medium,2022-07-27 01:13:40
CUST-04320,Day and Sons,Small Business,Telecommunications,Japan,Asia-Pacific,Basic,Small,2023-08-11 03:20:11
CUST-04321,Bates-Cooper,Small Business,Healthcare,France,Europe,Basic,Small,2023-11-21 02:15:56
CUST-04322,Thompson and Sons,Small Business,Healthcare,France,Europe,Basic,Small,2023-03-09 19:41:53
CUST-04323,Rodgers-Kim,Small Business,Education,United States,North America,Basic,Medium,2021-10-05 18:37:06
CUST-04324,Hill-Maxwell,Mid Market,Technology,Australia,Asia-Pacific,Basic,Medium,2023-04-21 09:36:29
CUST-04325,"Peterson, Martin and Smith",Small Business,Telecommunications,Netherlands,Europe,Basic,Medium,2020-03-08 21:03:59
CUST-04326,Bailey-Cantu,Small Business,Manufacturing,Canada,North America,Basic,Small,2022-05-14 15:50:46
CUST-04327,Scott Ltd,Small Business,Education,Netherlands,Europe,Basic,Small,2021-12-06 07:19:45
CUST-04328,Haynes PLC,Small Business,Retail,Brazil,South America,Basic,Small,2020-12-18 23:44:00
CUST-04329,Zimmerman-Payne,Small Business,Logistics,Germany,Europe,Basic,Medium,2021-11-24 00:07:36
CUST-04330,Hernandez-Wilkerson,Small Business,Education,France,Europe,Basic,Small,2021-03-26 23:27:44
CUST-04331,Johnson Group,Small Business,Retail,Australia,Asia-Pacific,Basic,Small,2024-05-14 14:01:53
CUST-04332,Smith-Steele,Small Business,Manufacturing,India,Asia-Pacific,Basic,Small,2020-09-28 20:51:14
CUST-04333,Collins-Harris,Small Business,Manufacturing,Netherlands,Europe,Basic,Medium,2024-02-01 17:34:48
CUST-04334,Webster-Mcbride,Small Business,Telecommunications,Netherlands,Europe,Basic,Medium,2022-06-04 00:39:40
CUST-04335,Wilkinson-Lane,Small Business,Logistics,Netherlands,Europe,Basic,Small,2021-05-15 22:10:26
CUST-04336,Ellis-Villegas,Mid Market,Healthcare,Australia,Asia-Pacific,Basic,Medium,2022-05-17 07:37:47
CUST-04337,Snyder LLC,Small Business,Logistics,Brazil,South America,Basic,Medium,2024-05-24 14:11:14
CUST-04338,"Moore, Moore and Burns",Mid Market,Manufacturing,India,Asia-Pacific,Basic,Medium,2023-09-06 06:06:23
CUST-04339,Anderson-Day,Small Business,Finance,Brazil,South America,Basic,Medium,2020-10-21 06:18:18
CUST-04340,Howard and Sons,Enterprise,Telecommunications,United States,North America,Premium,Large,2023-02-12 17:57:43
CUST-04341,"Roberts, Alvarez and Mejia",Mid Market,Healthcare,United Kingdom,Europe,Basic,Large,2023-07-24 09:31:46
CUST-04342,Brown Ltd,Small Business,Healthcare,Canada,North America,Premium,Medium,2020-10-02 12:27:25
CUST-04343,Hunter Inc,Small Business,Education,India,Asia-Pacific,Premium,Small,2024-07-05 21:35:07
CUST-04344,Gonzales Ltd,Enterprise,Finance,Germany,Europe,Premium,Large,2020-02-10 06:58:05
CUST-04345,Stanton-White,Small Business,Finance,Australia,Asia-Pacific,Basic,Medium,2021-06-17 13:54:10
CUST-04346,Lee and Sons,Small Business,Healthcare,Canada,North America,Basic,Medium,2022-01-22 02:33:48
CUST-04347,"Cortez, Patterson and Diaz",Small Business,Technology,India,Asia-Pacific,Premium,Medium,2024-12-02 00:18:33
CUST-04348,"George, Stephenson and Sanders",Small Business,Finance,France,Europe,Premium,Small,2024-01-19 13:39:28
CUST-04349,Mendoza-Davis,Small Business,Logistics,France,Europe,Premium,Medium,2024-04-13 09:19:57
CUST-04350,Glover-Flores,Small Business,Retail,Canada,North America,Premium,Small,2024-02-05 23:46:51
CUST-04351,"Hopkins, Willis and Mitchell",Mid Market,Retail,Canada,North America,Premium,Medium,2022-09-27 21:44:24
CUST-04352,"Anderson, Black and Daugherty",Mid Market,Technology,United States,North America,Premium,Large,2020-08-04 16:10:47
CUST-04353,Rogers LLC,Mid Market,Healthcare,United Kingdom,Europe,Premium,Large,2022-02-28 08:08:43
CUST-04354,"Evans, Dominguez and Martinez",Mid Market,Retail,United Kingdom,Europe,Premium,Medium,2021-08-06 16:34:26
CUST-04355,Garcia-Miller,Small Business,Finance,India,Asia-Pacific,Basic,Medium,2024-11-10 10:16:30
CUST-04356,Moran-Morales,Small Business,Technology,United States,North America,Basic,Small,2022-09-16 01:04:42
CUST-04357,Love Group,Small Business,Finance,Canada,North America,Basic,Small,2020-01-27 23:00:02
CUST-04358,Harris Group,Mid Market,Logistics,Netherlands,Europe,Premium,Large,2020-05-23 08:33:23
CUST-04359,Michael Inc,Small Business,Telecommunications,France,Europe,Basic,Medium,2021-02-25 07:54:56
CUST-04360,Owens-Wolfe,Small Business,Healthcare,Germany,Europe,Premium,Small,2023-12-02 23:21:46
CUST-04361,Warren Ltd,Small Business,Healthcare,Canada,North America,Premium,Medium,2023-07-24 08:23:03
CUST-04362,Wood-Sweeney,Small Business,Telecommunications,Canada,North America,Basic,Small,2021-08-19 20:43:12
CUST-04363,Moss-Newman,Enterprise,Healthcare,Australia,Asia-Pacific,Premium,Large,2024-01-27 15:32:27
CUST-04364,"Howard, Gomez and Schneider",Small Business,Technology,Germany,Europe,Premium,Small,2021-02-15 23:40:47
CUST-04365,"Riley, Thompson and Thompson",Small Business,Finance,France,Europe,Premium,Small,2020-07-09 13:09:50
CUST-04366,"Carpenter, Walker and Hall",Small Business,Education,United Kingdom,Europe,Premium,Small,2022-08-29 10:27:31
CUST-04367,Sims Ltd,Small Business,Technology,India,Asia-Pacific,Basic,Small,2022-06-20 14:04:51
CUST-04368,Cole-Johnson,Small Business,Retail,India,Asia-Pacific,Basic,Medium,2020-04-05 17:54:25
CUST-04369,"Bradshaw, Dunn and White",Small Business,Technology,Brazil,South America,Basic,Small,2023-09-26 14:29:10
CUST-04370,"Snyder, Diaz and Ryan",Small Business,Education,United States,North America,Premium,Small,2020-07-21 08:07:10
CUST-04371,Hunt-Collins,Enterprise,Technology,France,Europe,Premium,Large,2020-11-16 03:58:35
CUST-04372,Rivera-Garcia,Small Business,Finance,Netherlands,Europe,Basic,Small,2023-12-23 08:12:09
CUST-04373,"Castillo, Allen and Richards",Small Business,Logistics,United Kingdom,Europe,Basic,Medium,2020-10-16 23:50:16
CUST-04374,Davis-Dorsey,Small Business,Education,India,Asia-Pacific,Premium,Small,2020-08-24 09:55:36
CUST-04375,"Allen, Carter and Hill",Small Business,Finance,United States,North America,Premium,Small,2022-09-15 22:37:10
CUST-04376,"Castillo, Lane and Meyers",Small Business,Manufacturing,United Kingdom,Europe,Premium,Small,2021-06-26 03:37:39
CUST-04377,"Mcfarland, Ferguson and Davila",Small Business,Education,Japan,Asia-Pacific,Basic,Medium,2021-06-22 07:52:38
CUST-04378,Gray Ltd,Mid Market,Education,Canada,North America,Basic,Medium,2020-10-16 18:45:16
CUST-04379,"Wilson, Perez and Hines",Small Business,Manufacturing,United States,North America,Basic,Small,2021-12-17 02:58:32
CUST-04380,Mckinney LLC,Mid Market,Technology,France,Europe,Basic,Medium,2020-01-07 20:05:21
CUST-04381,Green and Sons,Small Business,Technology,India,Asia-Pacific,Premium,Small,2023-06-28 04:07:50
CUST-04382,Williamson-Hernandez,Small Business,Finance,India,Asia-Pacific,Premium,Small,2022-03-10 13:43:31
CUST-04383,Conway-Meyer,Small Business,Education,India,Asia-Pacific,Basic,Medium,2022-03-01 09:34:26
CUST-04384,"Lara, Vazquez and Rose",Mid Market,Retail,Brazil,South America,Basic,Large,2022-06-02 05:21:48
CUST-04385,Greer-Perez,Small Business,Logistics,Japan,Asia-Pacific,Basic,Small,2022-12-03 07:06:40
CUST-04386,Moore Inc,Small Business,Logistics,Brazil,South America,Basic,Small,2021-05-21 16:48:47
CUST-04387,Simmons and Sons,Enterprise,Logistics,India,Asia-Pacific,Premium,Large,2022-04-25 00:15:13
CUST-04388,Acosta PLC,Mid Market,Education,Germany,Europe,Premium,Medium,2023-08-03 22:49:49
CUST-04389,Martinez-Wyatt,Small Business,Telecommunications,Netherlands,Europe,Basic,Small,2023-06-11 20:22:15
CUST-04390,"Hernandez, Evans and Clark",Small Business,Manufacturing,United States,North America,Basic,Small,2020-04-26 22:18:45
CUST-04391,Patton Ltd,Mid Market,Retail,Brazil,South America,Premium,Large,2024-09-06 06:40:16
CUST-04392,"Clayton, Hansen and Higgins",Small Business,Education,France,Europe,Basic,Medium,2023-03-18 04:52:46
CUST-04393,"Steele, Johnson and Hansen",Small Business,Telecommunications,Australia,Asia-Pacific,Basic,Medium,2020-02-20 22:57:20
CUST-04394,Patrick Inc,Small Business,Manufacturing,Germany,Europe,Basic,Medium,2020-09-21 02:19:20
CUST-04395,"Adams, Norman and Carroll",Mid Market,Manufacturing,United States,North America,Premium,Medium,2021-10-29 15:34:07
CUST-04396,Gray-Holland,Mid Market,Logistics,Australia,Asia-Pacific,Basic,Medium,2023-05-03 11:43:51
CUST-04397,"Gentry, Smith and Moran",Small Business,Manufacturing,Japan,Asia-Pacific,Basic,Medium,2022-11-18 07:47:15
CUST-04398,Stone-Gonzales,Small Business,Healthcare,Japan,Asia-Pacific,Premium,Small,2023-04-09 03:55:03
CUST-04399,Figueroa-Johns,Small Business,Finance,Netherlands,Europe,Basic,Small,2022-06-01 15:01:55
CUST-04400,"Bryan, Crawford and Schneider",Small Business,Logistics,Brazil,South America,Premium,Medium,2020-02-27 22:23:12
CUST-04401,"Brown, Mercer and Roth",Mid Market,Manufacturing,France,Europe,Premium,Large,2022-11-07 04:38:10
CUST-04402,Schultz-Daniel,Mid Market,Telecommunications,Netherlands,Europe,Basic,Medium,2022-12-02 03:32:33
CUST-04403,Campbell Ltd,Small Business,Education,France,Europe,Basic,Small,2020-08-12 00:14:22
CUST-04404,"Cook, Fuentes and Shah",Small Business,Logistics,Netherlands,Europe,Premium,Small,2023-10-16 17:59:42
CUST-04405,Ferrell LLC,Small Business,Manufacturing,United Kingdom,Europe,Premium,Medium,2022-01-17 21:11:41
CUST-04406,Campbell-Fleming,Small Business,Retail,Australia,Asia-Pacific,Premium,Medium,2023-03-15 09:49:37
CUST-04407,Fuller-Velez,Mid Market,Finance,United States,North America,Basic,Large,2024-05-26 04:49:05
CUST-04408,Mcdonald-Mitchell,Small Business,Education,Japan,Asia-Pacific,Basic,Small,2021-08-31 12:33:19
CUST-04409,Ritter PLC,Small Business,Manufacturing,Germany,Europe,Basic,Small,2020-09-03 21:26:33
CUST-04410,Stephens-Huffman,Mid Market,Logistics,India,Asia-Pacific,Basic,Large,2020-09-18 03:54:19
CUST-04411,Munoz-Fisher,Enterprise,Technology,Canada,North America,Premium,Large,2024-04-13 23:43:08
CUST-04412,Pope-Rice,Mid Market,Logistics,Australia,Asia-Pacific,Basic,Large,2024-06-16 13:45:28
CUST-04413,Moreno Inc,Small Business,Logistics,Canada,North America,Basic,Medium,2023-07-13 05:12:18
CUST-04414,"Horton, Peterson and Brock",Small Business,Technology,Japan,Asia-Pacific,Premium,Small,2022-08-02 15:12:26
CUST-04415,Rivera LLC,Small Business,Education,Netherlands,Europe,Basic,Medium,2024-04-29 09:11:13
CUST-04416,Howard and Sons,Mid Market,Healthcare,Canada,North America,Basic,Medium,2024-07-27 01:48:01
CUST-04417,"Brown, Summers and Callahan",Small Business,Logistics,Canada,North America,Premium,Small,2023-09-28 05:43:14
CUST-04418,Ramos-Moore,Small Business,Finance,Germany,Europe,Basic,Medium,2021-01-20 08:29:12
CUST-04419,Bailey-Hoffman,Mid Market,Telecommunications,Brazil,South America,Basic,Large,2023-08-22 18:33:47
CUST-04420,Johnson-Bryant,Small Business,Finance,United Kingdom,Europe,Basic,Medium,2023-05-04 04:27:27
CUST-04421,"Kirk, Nelson and Riley",Small Business,Telecommunications,Germany,Europe,Basic,Medium,2022-04-03 05:18:18
CUST-04422,Diaz and Sons,Mid Market,Technology,Brazil,South America,Premium,Large,2022-01-13 20:58:17
CUST-04423,"Austin, Jordan and Griffin",Enterprise,Logistics,Brazil,South America,Premium,Large,2021-08-14 02:40:51
CUST-04424,Brady-Solis,Small Business,Finance,France,Europe,Basic,Small,2024-01-19 11:54:41
CUST-04425,Henderson LLC,Small Business,Manufacturing,Australia,Asia-Pacific,Basic,Medium,2022-04-03 18:09:12
CUST-04426,"Fowler, Goodwin and Green",Mid Market,Telecommunications,Australia,Asia-Pacific,Basic,Large,2023-01-06 23:42:51
CUST-04427,Hurst-Brown,Small Business,Technology,Brazil,South America,Basic,Small,2020-10-01 05:39:20
CUST-04428,"Gibson, Mendoza and Thomas",Small Business,Manufacturing,Canada,North America,Premium,Small,2020-06-29 18:52:29
CUST-04429,Waller-Nelson,Mid Market,Manufacturing,Germany,Europe,Premium,Large,2023-06-24 20:19:17
CUST-04430,Martinez-Hughes,Small Business,Finance,India,Asia-Pacific,Basic,Small,2022-06-21 13:36:11
CUST-04431,Gonzalez-Duarte,Mid Market,Education,India,Asia-Pacific,Basic,Large,2023-02-09 10:26:55
CUST-04432,"Clark, Becker and Reed",Small Business,Education,Canada,North America,Premium,Small,2023-08-28 10:59:30
CUST-04433,Murphy LLC,Enterprise,Manufacturing,Germany,Europe,Premium,Large,2022-03-19 12:02:08
CUST-04434,Diaz-Howard,Small Business,Healthcare,Netherlands,Europe,Premium,Small,2020-07-05 04:42:16
CUST-04435,Fox-Price,Mid Market,Education,Netherlands,Europe,Premium,Large,2020-08-29 16:56:14
CUST-04436,"Shelton, Donovan and Martin",Small Business,Logistics,Netherlands,Europe,Premium,Medium,2020-09-06 15:18:55
CUST-04437,Mcmillan-Rangel,Small Business,Telecommunications,Brazil,South America,Basic,Small,2022-05-09 14:53:31
CUST-04438,Davidson-Price,Small Business,Telecommunications,France,Europe,Basic,Medium,2023-08-13 14:02:29
CUST-04439,Bailey and Sons,Mid Market,Manufacturing,Japan,Asia-Pacific,Basic,Large,2022-05-21 23:50:04
CUST-04440,Moses-Randall,Mid Market,Education,Japan,Asia-Pacific,Premium,Large,2024-08-28 05:02:22
CUST-04441,Torres-Hogan,Mid Market,Retail,Germany,Europe,Premium,Large,2023-02-20 00:12:11
CUST-04442,Turner-Guzman,Small Business,Manufacturing,Netherlands,Europe,Premium,Medium,2024-06-24 13:37:47
CUST-04443,Holt LLC,Small Business,Finance,United Kingdom,Europe,Basic,Small,2020-01-12 05:05:55
CUST-04444,Gomez-Davis,Mid Market,Education,United Kingdom,Europe,Basic,Large,2022-06-06 20:45:08
CUST-04445,Johnson Inc,Mid Market,Education,Australia,Asia-Pacific,Basic,Medium,2021-06-26 21:11:57
CUST-04446,Arroyo-Knox,Mid Market,Healthcare,Germany,Europe,Basic,Large,2021-11-02 23:06:51
CUST-04447,"Mccoy, Lewis and Allen",Mid Market,Technology,Japan,Asia-Pacific,Basic,Medium,2024-02-14 10:55:35
